Question ID,Sentence Position,Male Pronoun,Female Pronoun,Neuter Pronoun,Plural Pronoun
6065,6,6,4,1,1
141234,0,0,0,1,1
141234,1,2,1,1,1
141234,2,2,1,2,2
145332,0,0,0,0,0
145332,1,1,0,0,0
145332,2,1,0,0,0
145336,0,1,0,0,1
145336,1,1,0,1,2
188081,0,1,1,0,0
188081,1,1,1,0,0
188081,2,1,1,0,0
6074,0,0,0,0,0
6074,1,0,0,2,2
6074,2,1,1,3,3
6074,3,3,4,3,3
6074,4,3,4,3,3
108475,0,0,0,0,0
108475,1,0,0,0,0
108475,2,1,1,0,0
108475,3,1,1,0,0
108475,4,1,1,0,0
6077,0,0,0,0,0
6077,1,0,0,1,0
6077,2,1,2,1,0
6077,3,1,6,1,0
6077,4,1,6,1,0
145343,0,0,1,0,0
145343,1,0,2,0,0
145343,2,0,2,0,0
6081,0,1,0,2,2
6081,1,2,0,2,2
6081,2,4,0,2,2
6081,3,6,0,2,2
6081,4,6,0,2,2
6082,0,1,2,0,0
6082,1,2,2,0,0
6082,2,2,2,1,1
6082,3,2,3,1,1
6082,4,2,3,1,1
145349,0,2,0,1,1
145349,1,4,0,2,1
145349,2,4,0,2,1
178120,0,1,0,0,0
178120,1,2,0,0,0
178120,2,2,0,0,0
6094,0,0,0,1,2
6094,1,0,0,2,3
6094,2,1,1,2,3
6094,3,2,2,2,3
6094,4,2,2,2,3
183629,0,0,0,0,0
183629,1,1,0,0,0
183629,2,2,0,0,0
183629,3,3,1,0,0
178128,0,0,0,0,0
178128,1,4,1,1,1
178128,2,4,1,1,1
178168,0,1,0,0,0
178168,1,2,0,0,0
178168,2,2,0,0,0
181917,0,0,0,0,0
181917,1,2,1,1,1
181917,2,2,1,2,2
6103,0,0,0,1,1
6103,1,3,1,1,1
6103,2,4,2,1,1
6103,3,5,2,1,1
6103,4,5,2,1,1
145368,0,3,4,0,0
145368,1,3,4,0,0
145368,2,3,4,0,1
145373,0,2,0,0,0
145373,1,3,0,0,0
145373,2,5,0,0,0
145373,3,5,0,0,0
145379,0,0,0,0,0
145379,1,3,0,0,0
145379,2,3,0,0,0
145382,0,3,0,0,0
145382,1,7,0,0,0
145382,2,8,1,0,0
162812,0,1,0,0,0
162812,1,3,0,0,0
162812,2,3,0,0,0
164519,0,2,0,2,2
164519,1,2,0,2,2
108527,0,5,0,0,0
108527,1,7,1,0,0
108527,2,7,1,0,0
145392,0,0,0,0,0
145392,1,0,0,0,0
145392,2,0,2,2,2
145392,3,0,2,2,2
188073,0,1,1,1,1
188073,1,1,2,1,1
188073,2,1,3,1,1
188073,3,1,3,1,1
186360,0,0,0,0,0
186360,1,2,0,0,1
186360,2,2,0,0,1
186360,3,2,0,0,1
183636,0,1,0,0,0
183636,1,2,0,0,0
183636,2,2,0,0,0
145403,0,1,0,0,0
145403,1,3,0,0,0
145403,2,8,1,1,0
145403,3,9,2,1,0
110589,0,1,0,2,1
110589,1,3,0,4,2
110589,2,3,1,6,4
110589,3,3,1,6,4
162809,0,3,0,1,1
162809,1,4,1,1,1
109568,0,0,0,0,2
109568,1,0,0,1,5
109568,2,0,0,4,8
109568,3,0,0,4,8
180224,0,0,0,0,0
180224,1,0,0,1,0
180224,2,0,0,3,0
180224,3,0,0,4,0
180224,4,0,0,5,1
105477,0,0,0,0,0
105477,1,0,0,3,1
105477,2,0,0,3,1
105477,3,0,0,4,2
180234,0,0,0,1,1
180234,1,0,0,2,1
180234,2,0,0,2,1
9227,0,0,0,2,1
9227,1,0,0,3,1
9227,2,0,0,4,1
9227,3,0,0,5,1
9227,4,0,0,5,1
188428,0,1,1,0,0
188428,1,1,1,3,0
188428,2,1,1,3,0
8621,0,0,0,0,0
8621,1,0,0,1,1
8621,2,0,0,2,1
8621,3,0,0,5,3
8621,4,0,0,6,3
8621,5,0,0,8,5
9234,0,0,0,2,2
9234,1,0,0,2,2
9234,2,0,0,4,2
9234,3,0,0,4,2
9234,4,0,0,6,3
9183,0,0,0,1,0
9183,1,0,0,1,0
9183,2,0,0,2,0
9183,3,0,0,4,1
167257,0,0,0,0,0
167257,1,0,0,1,1
167257,2,0,0,2,1
167257,3,0,0,3,2
165400,0,0,0,2,1
165400,1,0,0,3,1
165400,2,0,0,3,1
10267,0,0,0,2,0
10267,1,0,0,4,2
10267,2,0,0,5,2
10267,3,0,0,5,2
170166,0,0,0,2,3
170166,1,0,0,5,3
170166,2,0,0,5,3
106528,0,0,0,2,0
106528,1,0,0,4,0
106528,2,0,0,4,0
8795,0,0,0,1,1
8795,1,0,0,2,3
8795,2,0,0,3,3
8795,3,0,0,4,4
109455,0,0,0,1,0
109455,1,0,0,2,0
109455,2,0,0,2,0
188455,0,0,0,0,0
188455,1,0,0,1,0
188455,2,0,0,1,0
188455,3,0,0,1,0
121896,0,0,0,1,1
121896,1,0,0,2,1
121896,2,0,0,6,2
121896,3,0,0,7,3
8796,0,0,0,1,0
8796,1,0,0,2,0
8796,2,0,0,4,0
8796,3,0,0,5,1
8562,0,0,0,0,0
8562,1,0,0,0,2
8562,2,0,0,0,4
8562,3,0,0,0,6
8562,4,1,1,0,6
108587,0,0,0,0,0
108587,1,0,0,2,0
108587,2,0,0,3,0
108587,3,0,0,5,0
108587,4,0,0,5,0
183853,0,0,0,2,1
183853,1,0,0,2,1
183853,2,0,0,4,2
183853,3,0,0,5,3
10288,0,0,0,0,0
10288,1,0,0,1,1
10288,2,0,0,1,1
10288,3,1,1,1,1
187441,0,0,0,1,1
187441,1,0,0,3,1
187441,2,0,0,4,3
187441,3,0,0,5,3
188978,0,0,0,0,0
188978,1,0,0,3,1
188978,2,0,0,4,1
188978,3,0,0,4,1
183860,0,1,1,1,1
183860,1,1,1,1,1
183860,2,1,1,1,1
172707,0,0,0,1,1
172707,1,0,0,4,3
172707,2,0,0,4,3
121910,0,0,0,0,0
121910,1,0,0,0,0
121910,2,0,0,1,1
121910,3,0,0,3,2
121910,4,0,0,3,2
121910,5,0,0,5,4
176184,0,0,0,0,0
176184,1,0,0,2,1
176184,2,0,0,3,1
176184,3,0,0,4,2
161849,0,0,0,0,0
161849,1,0,0,1,0
161849,2,0,0,1,0
9276,0,0,0,2,1
9276,1,0,0,3,2
9276,2,0,0,5,2
9276,3,0,0,6,3
102974,0,0,0,0,0
102974,1,0,0,0,0
102974,2,0,0,1,1
102974,3,1,1,2,3
8767,0,0,0,2,0
8767,1,0,0,4,0
8767,2,0,0,4,0
8767,3,0,0,5,1
8768,0,1,1,0,1
8768,1,1,1,0,3
8768,2,1,1,0,4
8768,3,1,1,1,8
8768,4,1,1,2,9
176194,0,0,0,0,0
176194,1,0,0,2,1
176194,2,0,0,4,1
176194,3,0,0,4,1
188995,0,0,0,0,0
188995,1,0,0,0,0
188995,2,1,1,1,0
188995,3,1,1,2,1
122436,0,0,0,2,0
122436,1,0,0,4,0
122436,2,0,0,6,0
122436,3,0,0,6,0
122436,4,0,0,7,1
183877,0,0,0,0,0
183877,1,1,1,2,1
183877,2,1,1,3,2
188999,0,0,0,0,0
188999,1,0,0,1,0
188999,2,0,0,4,1
188999,3,0,0,4,1
188999,4,0,0,4,1
183881,0,0,0,1,1
183881,1,0,0,1,1
183881,2,0,0,2,2
107984,0,0,0,3,2
107984,1,0,0,3,2
107984,2,0,0,3,2
107984,3,0,0,4,3
10319,0,0,0,0,1
10319,1,0,0,0,1
10319,2,0,0,2,1
10319,3,0,0,4,1
10319,4,0,0,5,2
113770,0,0,0,0,0
113770,1,0,0,0,0
113770,2,0,0,0,0
113770,3,0,0,0,0
113770,4,0,0,1,1
113770,5,0,0,1,1
113770,6,0,0,3,2
108118,0,0,0,2,1
108118,1,0,0,3,2
108118,2,0,0,4,2
108118,3,0,0,5,3
172132,0,0,0,1,0
172132,1,0,0,3,0
172132,2,0,0,4,1
9306,0,0,0,0,1
9306,1,0,0,3,1
9306,2,0,0,5,2
9306,3,0,0,6,3
161883,0,2,0,0,0
161883,1,2,0,2,3
161883,2,3,0,2,3
189020,0,0,0,0,0
189020,1,0,0,1,0
189020,2,0,0,2,0
189020,3,0,0,2,0
183901,0,0,0,1,1
183901,1,0,0,2,2
183901,2,0,0,2,2
10334,0,0,0,1,0
10334,1,0,0,2,0
10334,2,0,0,4,1
10334,3,1,1,5,2
173151,0,1,0,0,0
173151,1,1,0,0,0
173151,2,1,0,1,0
173151,3,1,0,2,1
176224,0,0,0,0,0
176224,1,1,1,3,2
176224,2,1,1,4,3
109153,0,0,0,1,0
109153,1,0,0,1,0
109153,2,0,0,1,1
109153,3,0,0,2,2
104905,0,0,0,0,0
104905,1,0,0,0,0
104905,2,0,0,3,0
104905,3,0,0,4,1
8803,0,0,0,2,1
8803,1,0,0,5,1
8803,2,0,0,6,1
8803,3,0,0,7,2
8803,4,0,0,10,2
8803,5,0,0,11,3
173156,0,0,0,0,0
173156,1,0,0,1,0
173156,2,0,0,2,0
173156,3,0,0,4,1
173158,0,0,0,0,0
173158,1,3,0,1,1
173158,2,4,1,1,1
9320,0,0,0,1,1
9320,1,0,0,2,2
9320,2,0,0,3,3
8810,0,0,0,2,0
8810,1,0,0,2,0
8810,2,0,0,5,1
8810,3,0,0,8,4
8810,4,0,0,9,5
8810,5,0,0,10,6
9278,0,0,0,0,0
9278,1,0,0,1,0
9278,2,0,0,2,0
10258,0,0,0,0,0
10258,1,0,0,2,0
10258,2,0,0,4,0
10258,3,0,0,5,1
113775,0,0,0,0,0
113775,1,0,0,2,0
113775,2,0,0,3,0
113775,3,0,0,3,0
10352,0,0,0,0,0
10352,1,0,0,1,2
10352,2,0,0,1,3
10352,3,0,0,2,4
10352,4,0,0,3,5
106097,0,0,0,0,0
106097,1,0,0,1,0
106097,2,0,0,3,1
106097,3,0,0,4,2
8306,0,0,0,0,0
8306,1,0,0,0,0
8306,2,0,0,1,1
8306,3,0,0,1,2
8306,4,0,0,1,2
9472,0,0,0,0,0
9472,1,0,0,0,0
9472,2,0,0,1,0
9472,3,0,0,3,0
9472,4,0,0,4,1
165495,0,1,1,3,2
165495,1,2,2,4,2
145528,0,0,0,1,0
145528,1,0,0,3,1
145528,2,0,0,3,1
145528,3,0,0,4,2
123513,0,0,0,1,0
123513,1,0,0,1,0
123513,2,0,0,1,0
123513,3,0,0,1,0
123513,4,0,0,2,0
123513,5,0,0,3,0
123513,6,0,0,4,0
123513,7,0,0,4,0
8315,0,0,0,2,1
8315,1,0,0,4,2
8315,2,0,0,5,2
8315,3,0,0,6,3
8315,4,0,0,7,4
9432,0,0,0,0,0
9432,1,0,0,1,2
9432,2,0,0,1,3
9432,3,0,0,1,3
176234,0,0,0,2,1
176234,1,0,0,4,2
176234,2,0,0,5,2
176234,3,0,0,5,2
173183,0,0,0,1,1
173183,1,0,0,1,1
173183,2,0,0,1,1
173183,3,0,0,3,3
188366,0,0,0,1,0
188366,1,0,0,2,0
188366,2,0,0,4,0
188366,3,0,0,5,1
176257,0,1,0,0,0
176257,1,1,0,2,0
176257,2,1,0,2,0
153733,0,0,0,0,0
153733,1,0,0,1,0
153733,2,0,0,1,0
188609,0,0,0,1,1
188609,1,0,0,3,1
188609,2,0,0,4,2
188609,3,0,0,4,2
164680,0,1,0,2,2
164680,1,3,0,2,2
164680,2,4,1,2,2
163985,0,0,0,0,1
163985,1,0,0,0,2
163985,2,0,0,0,3
163985,3,0,0,1,4
188568,0,1,1,1,2
188568,1,1,1,2,3
113818,0,0,0,1,1
113818,1,0,0,2,1
113818,2,0,0,3,1
113818,3,0,0,3,1
113818,4,0,0,4,2
113818,5,0,0,5,3
10351,0,0,0,1,1
10351,1,0,0,1,1
10351,2,0,0,4,2
10397,0,0,0,1,1
10397,1,0,0,3,3
10397,2,0,0,3,3
10397,3,0,0,5,3
10397,4,0,0,5,3
189087,0,0,0,0,0
189087,1,0,0,0,0
189087,2,0,0,1,1
189087,3,0,0,1,1
189087,4,0,0,2,2
180251,0,0,0,0,0
180251,1,0,0,2,1
180251,2,0,0,3,1
180251,3,0,0,4,2
8868,0,0,0,0,0
8868,1,0,0,0,0
8868,2,0,0,1,1
8868,3,0,0,4,3
8868,4,0,0,4,3
8868,5,0,0,4,3
177833,0,0,0,0,0
177833,1,1,0,1,1
177833,2,1,0,1,1
10644,0,0,0,1,1
10644,1,0,0,2,2
10644,2,0,0,3,2
10644,3,0,0,4,3
10411,0,0,0,1,0
10411,1,0,0,2,0
10411,2,0,0,3,0
10411,3,0,0,6,1
10411,4,0,0,7,2
188589,0,0,0,0,0
188589,1,0,0,1,0
188589,2,0,0,2,0
188589,3,0,0,3,1
188591,0,0,0,1,1
188591,1,0,0,1,1
188591,2,0,0,3,1
188591,3,0,0,4,2
182960,0,0,0,1,1
182960,1,0,0,1,1
182960,2,0,0,1,1
10418,0,0,0,0,0
10418,1,0,0,1,0
10418,2,0,0,2,0
10418,3,0,0,3,0
10418,4,0,0,4,1
184094,0,0,0,0,0
184094,1,0,0,0,0
184094,2,0,0,2,1
102778,0,0,0,1,1
102778,1,0,0,2,2
102778,2,0,0,3,2
102778,3,0,0,3,2
102778,4,0,0,4,3
10441,0,0,0,4,2
10441,1,0,0,5,2
10441,2,0,0,7,3
10441,3,0,0,8,4
10441,4,0,0,9,5
188600,0,0,0,2,1
188600,1,0,0,3,1
188600,2,0,0,5,2
102586,0,0,0,1,0
102586,1,1,0,1,0
102586,2,1,0,2,0
102586,3,1,0,4,1
102586,4,1,0,5,2
10527,0,0,0,1,0
10527,1,0,0,3,0
10527,2,0,0,5,0
10527,3,0,0,7,2
10527,4,0,0,7,2
149181,0,0,0,0,0
149181,1,0,0,1,0
149181,2,0,0,1,0
10613,0,0,0,1,1
10613,1,0,0,4,1
10613,2,0,0,7,1
10613,3,0,0,7,1
176322,0,0,0,2,1
176322,1,0,0,3,1
176322,2,0,0,4,1
106870,0,0,0,1,1
106870,1,0,0,3,2
106870,2,0,0,4,2
106870,3,0,0,5,2
106870,4,0,0,6,3
9414,0,0,0,2,0
9414,1,0,0,4,0
9414,2,0,0,5,1
9414,3,0,0,8,2
9414,4,0,0,8,2
188617,0,0,0,2,1
188617,1,0,0,2,1
188617,2,0,0,2,1
188617,3,0,0,2,1
188618,0,0,0,2,1
188618,1,0,0,3,1
188618,2,0,0,4,1
188618,3,0,0,4,1
176331,0,0,0,0,0
176331,1,0,0,1,2
176331,2,0,0,2,3
8399,0,0,0,2,1
8399,1,0,0,4,1
8399,2,0,0,5,1
8399,3,0,0,5,1
123603,0,0,0,0,0
123603,1,0,0,0,0
123603,2,0,0,2,0
123603,3,0,0,2,0
123603,4,0,0,3,1
8405,0,0,0,0,0
8405,1,0,0,0,0
8405,2,0,0,2,0
8405,3,0,0,3,0
8405,4,0,0,4,0
103801,0,0,0,1,1
103801,1,0,0,3,2
103801,2,1,1,4,2
103801,3,1,1,5,3
8719,0,0,0,0,0
8719,1,0,0,2,0
8719,2,0,0,4,0
8719,3,0,0,5,1
8409,0,0,0,1,0
8409,1,0,0,2,0
8409,2,0,0,5,1
8409,3,0,0,5,1
10459,0,0,0,3,2
10459,1,0,0,6,3
10459,2,0,0,7,3
10459,3,0,0,8,3
8412,0,0,0,1,1
8412,1,0,0,2,1
8412,2,0,0,5,2
118493,0,0,0,0,0
118493,1,0,0,0,0
118493,2,0,0,0,1
118493,3,0,0,1,6
118493,4,0,0,3,8
157477,0,1,1,0,0
157477,1,1,1,2,2
147067,0,0,0,1,0
147067,1,0,0,3,3
10468,0,0,0,0,0
10468,1,0,0,0,0
10468,2,0,0,0,0
10468,3,0,0,0,0
10468,4,1,1,1,1
9169,0,0,0,1,2
9169,1,0,0,1,3
9169,2,0,0,1,4
9169,3,0,0,1,4
8424,0,1,1,1,2
8424,1,1,1,1,2
8424,2,1,1,2,3
10475,0,0,0,0,0
10475,1,0,0,2,0
10475,2,0,0,3,0
10475,3,0,0,4,0
10475,4,0,0,5,1
163564,0,2,1,1,0
163564,1,3,1,3,2
163564,2,3,1,3,2
103154,0,0,0,1,1
103154,1,0,0,3,1
103154,2,0,0,3,1
103154,3,0,0,4,1
103154,4,0,0,4,1
104179,0,0,0,1,0
104179,1,0,0,2,1
104179,2,0,0,2,1
104179,3,0,0,3,2
104179,4,0,0,5,2
104179,5,0,0,6,3
184053,0,0,0,0,0
184053,1,2,1,0,0
184053,2,2,1,0,0
104694,0,0,0,1,2
104694,1,0,0,2,4
104694,2,0,0,2,5
104694,3,0,0,4,7
103676,0,0,0,0,0
103676,1,0,0,0,0
103676,2,0,0,0,0
103676,3,0,0,1,0
103676,4,0,0,1,0
10494,0,0,0,0,0
10494,1,0,0,1,0
10494,2,0,0,2,1
10494,3,0,0,5,1
10494,4,0,0,6,2
8661,0,0,0,1,1
8661,1,0,0,4,6
8661,2,0,0,4,7
8661,3,0,0,4,8
8661,4,0,0,5,9
122112,0,0,0,2,0
122112,1,0,0,6,2
122112,2,0,0,7,2
122112,3,0,0,8,3
170241,0,0,0,0,0
170241,1,1,0,0,0
170241,2,3,1,0,0
170242,0,0,0,0,0
170242,1,0,0,2,1
170242,2,0,0,5,1
170242,3,0,0,5,1
183851,0,0,0,0,0
183851,1,0,0,2,1
183851,2,0,0,3,1
183851,3,0,0,4,2
8550,0,0,0,0,0
8550,1,0,0,4,1
8550,2,0,0,5,1
8550,3,0,0,5,1
184582,0,0,0,1,1
184582,1,0,0,2,1
184582,2,0,0,2,1
10503,0,0,0,1,0
10503,1,0,0,3,0
10503,2,0,0,4,0
10503,3,0,0,5,0
8457,0,0,0,3,1
8457,1,0,0,3,1
8457,2,0,0,4,1
8457,3,0,0,6,2
8457,4,0,0,7,3
188365,0,0,0,1,0
188365,1,0,0,3,0
188365,2,0,0,4,1
188365,3,0,0,5,2
8971,0,0,0,0,0
8971,1,0,0,0,1
8971,2,0,0,1,4
8971,3,0,0,2,5
8578,0,1,1,0,0
8578,1,1,1,2,1
8578,2,1,1,4,3
188376,0,0,0,1,1
188376,1,0,0,2,1
188376,2,0,0,2,1
188376,3,0,0,2,1
118036,0,0,0,0,0
118036,1,0,0,0,0
118036,2,0,0,0,0
118036,3,0,0,0,0
118036,4,0,0,1,0
118036,5,1,1,2,1
152878,0,1,1,0,0
152878,1,1,1,2,1
152878,2,1,1,2,1
152878,3,1,1,3,2
188367,0,0,0,0,0
188367,1,0,0,1,0
188367,2,0,0,1,0
188367,3,1,1,2,1
118068,0,0,0,2,2
118068,1,0,0,2,2
118068,2,0,0,2,2
118068,3,0,0,3,2
118068,4,0,0,5,4
118068,5,0,0,5,4
10392,0,0,0,0,0
10392,1,0,0,1,0
10392,2,0,0,2,0
10392,3,0,0,3,1
123166,0,0,0,0,0
123166,1,0,0,1,1
123166,2,0,0,2,1
123166,3,0,0,2,2
123166,4,0,0,4,3
123166,5,0,0,4,5
123166,6,0,0,5,6
179589,0,0,0,0,0
179589,1,0,0,0,0
179589,2,0,0,0,0
179589,3,0,0,0,0
9284,0,0,0,0,0
9284,1,0,0,2,0
9284,2,0,0,4,0
9284,3,0,0,6,0
9284,4,0,0,6,0
10529,0,0,0,0,0
10529,1,0,0,1,0
10529,2,0,0,3,0
10529,3,0,0,5,1
10529,4,0,0,6,2
10530,0,0,0,1,0
10530,1,0,0,2,0
10530,2,0,0,2,0
10530,3,0,0,4,1
10530,4,0,0,4,2
10530,5,0,0,4,2
8923,0,0,0,0,0
8923,1,1,1,2,0
8923,2,1,1,2,0
184101,0,0,0,1,1
184101,1,0,0,1,2
184101,2,0,0,1,2
10534,0,0,0,1,1
10534,1,0,0,3,1
10534,2,0,0,3,1
10534,3,0,0,4,2
184104,0,0,0,0,0
184104,1,0,0,2,1
184104,2,0,0,4,2
184104,3,0,0,5,3
162951,0,0,0,0,0
162951,1,0,0,1,0
162951,2,0,0,1,0
181550,0,0,0,2,1
181550,1,0,0,2,1
181550,2,0,0,2,1
181550,3,0,0,3,2
157488,0,0,0,0,0
157488,1,0,0,1,0
157488,2,0,0,1,0
157488,3,0,0,3,1
9521,0,1,0,0,0
9521,1,1,0,1,1
9521,2,1,0,3,3
9521,3,1,0,4,4
9012,0,1,0,1,0
9012,1,1,0,1,0
9012,2,1,0,2,0
120305,0,0,0,1,1
120305,1,0,0,3,3
120305,2,0,0,4,4
120305,3,0,0,5,7
120305,4,0,0,6,8
164663,0,0,0,2,0
164663,1,0,0,3,0
164663,2,1,1,4,1
101848,0,0,0,2,0
101848,1,0,0,3,0
101848,2,1,0,5,0
101848,3,1,0,8,2
107299,0,0,0,1,1
107299,1,0,0,3,3
107299,2,0,0,5,3
107299,3,0,0,8,3
107299,4,0,0,11,5
180176,0,0,0,0,0
180176,1,0,0,1,0
180176,2,0,0,2,0
180176,3,0,0,3,1
108555,0,0,0,1,2
108555,1,0,0,1,3
108555,2,0,0,3,6
108555,3,0,0,3,6
108555,4,0,0,4,6
8510,0,0,0,1,0
8510,1,0,0,2,1
8510,2,0,0,4,1
8510,3,0,0,6,2
8510,4,0,0,8,2
8510,5,0,0,9,3
102722,0,0,0,2,1
102722,1,0,0,4,1
102722,2,0,0,5,1
102722,3,0,0,5,1
121672,0,0,0,2,2
121672,1,0,0,3,3
121672,2,0,0,7,5
121672,3,0,0,9,7
109386,0,0,0,2,1
109386,1,0,0,3,1
109386,2,0,0,3,1
109386,3,0,0,3,1
146999,0,0,0,2,0
146999,1,0,0,4,0
146999,2,0,0,5,0
107344,0,0,0,1,1
107344,1,0,0,3,3
107344,2,1,0,5,4
107344,3,1,0,7,6
10579,0,0,0,0,0
10579,1,0,0,0,0
10579,2,0,0,1,0
10579,3,0,0,2,0
10579,4,0,0,3,1
8980,0,0,0,0,0
8980,1,0,0,5,3
8980,2,0,0,7,4
8980,3,1,1,9,5
145636,0,0,0,1,0
145636,1,0,0,2,0
145636,2,0,0,3,1
109915,0,0,0,3,0
109915,1,0,0,4,0
109915,2,0,0,6,0
109915,3,0,0,7,1
106333,0,0,0,2,0
106333,1,0,0,4,0
106333,2,0,0,7,3
179554,0,0,0,2,2
179554,1,0,0,4,5
179554,2,0,0,4,5
123747,0,0,0,0,0
123747,1,0,0,1,0
123747,2,0,0,1,0
123747,3,0,0,2,1
123747,4,0,0,3,1
123747,5,0,0,5,3
9062,0,0,0,1,1
9062,1,0,0,3,3
9062,2,0,0,4,4
10601,0,0,0,0,0
10601,1,0,0,0,0
10601,2,0,0,0,0
10601,3,0,0,0,0
10601,4,0,0,1,0
10601,5,0,0,1,0
106859,0,0,0,1,0
106859,1,0,0,1,0
106859,2,0,0,3,0
106859,3,1,1,3,0
103279,0,0,0,1,0
103279,1,0,0,2,1
103279,2,0,0,4,2
103279,3,0,0,5,3
107378,0,0,0,2,1
107378,1,0,0,4,2
107378,2,0,0,4,2
107378,3,0,0,6,4
179593,0,0,0,0,0
179593,1,0,0,1,1
179593,2,0,0,1,1
106874,0,0,0,0,0
106874,1,0,0,0,0
106874,2,0,0,1,0
106874,3,0,0,2,0
106874,4,0,0,2,0
118654,0,0,0,0,0
118654,1,0,0,0,1
118654,2,0,0,0,2
118654,3,0,0,0,3
118654,4,0,0,2,5
114048,0,0,0,0,0
114048,1,0,0,0,0
114048,2,0,0,0,0
114048,3,1,1,0,0
9280,0,0,0,0,0
9280,1,0,0,1,0
9280,2,0,0,2,0
9280,3,0,0,3,0
9280,4,0,0,3,0
114050,0,0,0,1,0
114050,1,0,0,2,0
114050,2,0,0,4,2
114050,3,0,0,4,2
114050,4,0,0,6,3
118147,0,0,0,0,0
118147,1,0,0,0,0
118147,2,0,0,0,0
118147,3,0,0,0,0
118147,4,0,0,0,0
118147,5,0,0,2,0
118147,6,0,0,2,0
123269,0,0,0,0,1
123269,1,0,0,0,2
123269,2,0,0,0,2
123269,3,0,0,0,3
123269,4,0,0,1,5
161004,0,0,0,2,0
161004,1,0,0,4,1
113576,0,0,0,2,2
113576,1,0,0,2,2
113576,2,0,0,3,3
10635,0,0,0,0,0
10635,1,0,0,0,0
10635,2,0,0,1,0
10635,3,0,0,2,2
10635,4,0,0,3,3
105649,0,0,0,1,0
105649,1,0,0,4,0
105649,2,0,0,5,1
103311,0,1,0,0,0
103311,1,1,0,2,1
103311,2,1,0,3,1
103311,3,1,0,5,2
103311,4,1,0,6,2
103311,5,1,0,6,2
163992,0,0,0,0,0
163992,1,0,0,0,0
163992,2,0,0,0,0
121589,0,0,0,2,2
121589,1,0,0,2,2
121589,2,0,0,2,2
121589,3,0,0,4,3
121589,4,0,0,5,4
102804,0,0,0,1,1
102804,1,0,0,4,2
102804,2,0,0,4,2
102804,3,0,0,7,3
102804,4,0,0,8,3
102804,5,0,0,8,3
9113,0,0,0,0,0
9113,1,0,0,1,1
9113,2,0,0,2,2
118680,0,0,0,0,0
118680,1,0,0,1,1
118680,2,0,0,2,1
118680,3,0,0,3,1
118680,4,0,0,4,2
8601,0,0,0,1,0
8601,1,0,0,2,1
8601,2,0,0,5,3
8601,3,0,0,7,4
8601,4,0,0,11,6
10650,0,0,0,1,1
10650,1,0,0,2,1
10650,2,0,0,3,1
10650,3,0,0,3,1
10650,4,0,0,3,1
188400,0,0,0,0,0
188400,1,0,0,1,1
188400,2,0,0,1,1
9123,0,0,0,0,0
9123,1,0,0,0,0
9123,2,0,0,1,0
9123,3,0,0,3,0
9123,4,0,0,5,1
120231,0,0,0,1,2
120231,1,0,0,2,5
120231,2,0,0,3,7
180136,0,0,0,0,0
180136,1,0,0,0,0
180136,2,0,0,1,1
9202,0,0,0,2,0
9202,1,0,0,5,1
9202,2,0,0,6,1
9202,3,0,0,6,1
123310,0,0,0,1,1
123310,1,0,0,1,1
123310,2,0,0,1,1
123310,3,0,0,1,1
123310,4,0,0,1,1
123310,5,0,0,2,2
123310,6,0,0,3,3
182949,0,0,0,1,0
182949,1,0,0,1,0
182949,2,0,0,2,1
182949,3,0,0,2,1
9138,0,0,0,2,1
9138,1,0,0,2,1
9138,2,0,0,2,1
165440,0,0,0,1,0
165440,1,0,0,3,0
165440,2,0,0,3,0
165440,3,0,0,3,0
9145,0,0,0,1,0
9145,1,0,0,2,1
9145,2,0,0,3,1
9145,3,0,0,4,1
8634,0,0,0,0,1
8634,1,0,0,0,3
8634,2,0,0,2,6
8634,3,0,0,3,7
116671,0,0,0,0,0
116671,1,0,0,1,0
116671,2,0,0,6,2
116671,3,0,0,7,2
116671,4,0,0,8,2
116671,5,0,0,9,3
188352,0,0,0,0,0
188352,1,0,0,1,0
188352,2,0,0,1,0
188352,3,0,0,1,0
123211,0,0,0,1,0
123211,1,0,0,3,1
123211,2,0,0,3,1
123211,3,0,0,3,1
123211,4,0,0,5,2
123211,5,0,0,6,3
123211,6,0,0,7,4
173147,0,0,0,1,0
173147,1,0,0,1,0
173147,2,0,0,2,1
173147,3,0,0,2,1
10183,0,0,0,0,0
10183,1,0,0,0,0
10183,2,0,0,0,0
188360,0,0,0,0,0
188360,1,0,0,0,0
188360,2,0,0,1,1
188360,3,0,0,2,1
188360,4,0,0,3,2
9161,0,0,0,2,1
9161,1,0,0,4,1
9161,2,0,0,5,1
9161,3,0,0,5,1
9409,0,0,0,1,0
9409,1,0,0,2,1
9409,2,0,0,4,2
9409,3,0,0,4,2
156619,0,0,0,0,0
156619,1,0,0,1,1
188364,0,0,0,0,0
188364,1,0,0,1,0
188364,2,0,0,1,0
8801,0,0,0,0,0
8801,1,0,0,2,0
8801,2,0,0,3,0
8801,3,0,0,4,0
8801,4,0,0,4,0
115621,0,0,0,0,0
115621,1,0,0,0,0
115621,2,0,0,0,0
115621,3,0,0,0,0
115621,4,0,0,1,1
9168,0,0,0,2,1
9168,1,0,0,2,1
9168,2,0,0,2,1
9168,3,0,0,3,2
188369,0,0,0,0,0
188369,1,0,0,0,1
188369,2,0,0,2,2
188369,3,0,0,3,3
166174,0,0,0,2,1
166174,1,0,0,3,1
166174,2,0,0,3,1
